;06088001;31069001;33281001;35281001;59343001;67124001;75114001
ech;0,019039255314036923;0,029417225803079625;0,033507953956173654;0,03746779042204444;0,0394688520482324;0,04220531994694085;0,050343671536065185
capeinsSOL0;0,015537686146265838;0,03210164043552222;0,06205359225266394;0,0443187443092322;0,05488711865441427;0,03335361390356055;0,03952908645824452
clwcH20;0,003339076193445985;0,005151847099648733;0,0059194631950874295;0,010674264711926482;0,007924873726689952;0,006930022496333432;0,018974895938269593
ffH10;0,016119656905433113;0,03154178959346014;0,03250483519959196;0,03558289456632344;0,03609805948055022;0,031849148412993314;0,039930862064474375
flir1SOL0;0,015770252670536583;0,03568236712895649;0,033547709784510486;0,043103526129123375;0,04362086974872665;0,03703770699487407;0,030189950885042866
fllat1SOL0;0,027408013457834147;0,03840391751224898;0,050285638278241424;0,06578345148127052;0,04366933333832427;0,05646581531956604;0,03743088512069595
flsen1SOL0;0,0232194365069605;0,029284808445870624;0,028034144395997888;0,03889068729369488;0,042524746417712096;0,0419555055362258;0,03346347378040528
flvis1SOL0;0,010312245371506134;0,01734014212199568;0,022513506292029275;0,03892234602469519;0,026655479140711657;0,025745675056908147;0,02287423418998076
hcoulimSOL0;0,02041387164194487;0,031186191691927143;0,03790087025050216;0,05443099583406728;0,05483860669173051;0,044787613178888935;0,04020400724423254
huH2;0,05804240856722119;0,10465665004526555;0,18708077263792966;0,09205398949016569;0,0589185989551206;0,09126437006405543;0,10501419346593473
nbSOL0_HMoy;0,010162574811765832;0,025854561357792356;0,026218557040078472;0,03677776045589525;0,034992203742820936;0,04004749437124988;0,032577774691578534
nH20;0,0011784517854746565;0,00460170381597274;0,00566275061498489;0,008737645029952189;0,013597325588482416;0,012154361691040139;0,011689331778610654
ntSOL0_HMoy;0,011152275320603342;0,03442754022008047;0,031818394123955575;0,03451782287152444;0,033364828978198154;0,04286827921196806;0,02670330328723633
pMER0;0,030641984938122997;0,05377019615793072;0,056123120410685054;0,06151579559448975;0,05897988314824618;0,08181502695652193;0,06167012477855006
rr1SOL0;0,004589969567965304;0,014018203076978455;0,015058193706998114;0,020047566061593858;0,02237333674628387;0,016872189645493;0,015346098722119847
tH2_VGrad_2.100;0,021590205163900946;0,23023005388829307;0,07829376738445952;0,04778217709505048;0,10567007321509912;0,06126242599752513;0,05051277961637547
tH2_XGrad;0,018531202806001047;0,043261093811813325;0,040095177842521555;0,04325140507350867;0,04658150340324447;0,049149015305358014;0,03469346463269685
tH2_YGrad;0,5933134051863993;0,036591481047507826;0,04272635927351484;0,045363762266042815;0,04563618092069041;0,04250961799110137;0,03448630797690167
tpwHPA850;0,015946482054228637;0,05030957053889556;0,053485259897867635;0,058532558913942025;0,051601437184058845;0,06728464766524027;0,07011713001936294
ux1H10;0,024191327029336858;0,03886245609766679;0,043075463843538796;0,05118578746813876;0,059646679569771675;0,04397914263659555;0,05170518667426622
vx1H10;0,024755929132186848;0,03820485595636825;0,045781246537102416;0,05965642000555233;0,05208203966315475;0,053293450072618404;0,045857731139960084
vapcSOL0;0,017771481992065144;0,07195751208565876;0,06187770211924798;0,06657704003564166;0,06251000050715422;0,07085901022768482;0,05976037379329165
season_winter;0,0119065341365266;0,0012198458375987222;0,0036937603065135506;0,002402729380603358;0,0020729576223049296;0,0030083619574776672;0,08395055229045399
season_summer;0,005066273300237193;0,0019243462294678685;0,0027417606558037704;0,002422839485520869;0,002285011508277362;0,0033021853597791583;0,0029745799152498687
